Top 3 Densed Cluster : 
Cluster Id - 3
[{tweetId:3, tweet:happy thanksgiving today thankful best friends, groundTruth:0, assignedCluster:3}
, {tweetId:5914, tweet:thankful alhamdulillah, groundTruth:0, assignedCluster:10}
, {tweetId:5923, tweet:forget thankful jackieee, groundTruth:0, assignedCluster:10}
, {tweetId:5929, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:5931, tweet:thankful memes pop punk traveling dogspotting blackhawks, groundTruth:0, assignedCluster:10}
, {tweetId:5941, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:5968, tweet:thankful #16, groundTruth:0, assignedCluster:10}
, {tweetId:5978, tweet:boobies thankful, groundTruth:0, assignedCluster:10}
, {tweetId:5983, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:5989, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:5990, tweet:damn friends actually wanna hang probably, groundTruth:0, assignedCluster:10}
, {tweetId:6009, tweet:112615 black friday matters, groundTruth:0, assignedCluster:10}
, {tweetId:6020, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6022, tweet:able shit guys saying weren pussies stopped deleting shit, groundTruth:0, assignedCluster:10}
, {tweetId:6027, tweet:incredibly thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6029, tweet:thankful mine #hesalive, groundTruth:0, assignedCluster:10}
, {tweetId:6035, tweet:thankful happy smilin faces two amazing teams work absolute hardest, groundTruth:0, assignedCluster:10}
, {tweetId:6052, tweet:happiness, groundTruth:0, assignedCluster:10}
, {tweetId:6057, tweet:thankful parents letting hangout, groundTruth:0, assignedCluster:10}
, {tweetId:6063, tweet:coach serie gotten sacked lmao, groundTruth:0, assignedCluster:10}
, {tweetId:6093, tweet:thankful best family group friends planet pats course, groundTruth:0, assignedCluster:10}
, {tweetId:6103, tweet:thankful squad, groundTruth:0, assignedCluster:10}
, {tweetId:6109, tweet:thankful fact got work hour half early, groundTruth:0, assignedCluster:10}
, {tweetId:6118, tweet:super thankful got spend #thanksgiving big bro, groundTruth:0, assignedCluster:10}
, {tweetId:6119, tweet:#imthankfulfor cheap books buy black friday, groundTruth:0, assignedCluster:10}
, {tweetId:6125, tweet:pay domain hosting new layout switch stuff sale black friday, groundTruth:0, assignedCluster:10}
, {tweetId:6151, tweet:extremely thankful second family, groundTruth:0, assignedCluster:10}
, {tweetId:6154, tweet:course forever thankful blessed best nephew, groundTruth:0, assignedCluster:10}
, {tweetId:6179, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6181, tweet:thankful lot things mimosas happy twerky, groundTruth:0, assignedCluster:10}
, {tweetId:6199, tweet:thankful people stayed close #blessed, groundTruth:0, assignedCluster:10}
, {tweetId:6222, tweet:booze, groundTruth:0, assignedCluster:10}
, {tweetId:6225, tweet:thankful wonderful luvva, groundTruth:0, assignedCluster:10}
, {tweetId:6235, tweet:boston four bostonyippppeeeee midnight black friday grateful, groundTruth:0, assignedCluster:10}
, {tweetId:6237, tweet:saying, groundTruth:0, assignedCluster:10}
, {tweetId:6252, tweet:thankful happy #thanksgiving #friends, groundTruth:0, assignedCluster:10}
, {tweetId:6255, tweet:thankful god damn album #goodam, groundTruth:0, assignedCluster:10}
, {tweetId:6266, tweet:thankful #myman #happythanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:6279, tweet:forget thankful jackieeee, groundTruth:0, assignedCluster:10}
, {tweetId:6315, tweet:thankful friends, groundTruth:0, assignedCluster:10}
, {tweetId:6327, tweet:thankful supporting obsession drag, groundTruth:0, assignedCluster:10}
, {tweetId:6331, tweet:thankful family friends life, groundTruth:0, assignedCluster:10}
, {tweetId:6335, tweet:lots things thankful goons, groundTruth:0, assignedCluster:10}
, {tweetId:6342, tweet:thankful lucky#thanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:6352, tweet:thankful people close rough easy times, groundTruth:0, assignedCluster:10}
, {tweetId:6353, tweet:thankful people idk, groundTruth:0, assignedCluster:10}
, {tweetId:6354, tweet:thankful happy home filled family good food, groundTruth:0, assignedCluster:10}
, {tweetId:6362, tweet:thankful retweet #thanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:6363, tweet:thankful friends college edition, groundTruth:0, assignedCluster:10}
, {tweetId:6366, tweet:thankful mother le lmao gets mad starts speaking vietnamese #happythanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:6368, tweet:lots thankful goons definitely top, groundTruth:0, assignedCluster:10}
, {tweetId:6370, tweet:thankful family pals, groundTruth:0, assignedCluster:10}
, {tweetId:6371, tweet:didn staht megatron thankful did #fantasyfootball #thanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:6379, tweet:grandparents assume pets girls, groundTruth:0, assignedCluster:10}
, {tweetId:6380, tweet:lots thankful goons definitely top, groundTruth:0, assignedCluster:10}
, {tweetId:6384, tweet:black friday shopping lit tonight, groundTruth:0, assignedCluster:10}
, {tweetId:6396, tweet:thankful chronic nap, groundTruth:0, assignedCluster:10}
, {tweetId:6403, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6406, tweet:thankful patriots two best looking quarterbacks nfl, groundTruth:0, assignedCluster:10}
, {tweetId:6411, tweet:thankful girls thankful charlie puts dumb shit #teamchid, groundTruth:0, assignedCluster:10}
, {tweetId:6415, tweet:waiting future drop ape shit, groundTruth:0, assignedCluster:10}
, {tweetId:6419, tweet:super thankful crazy italian soccer playing stud pepper, groundTruth:0, assignedCluster:10}
, {tweetId:6425, tweet:thankful gettin ass, groundTruth:0, assignedCluster:10}
, {tweetId:6429, tweet:wonderful walden pond state reservation, groundTruth:0, assignedCluster:10}
, {tweetId:6430, tweet:emotional tough lucky things thankful look, groundTruth:0, assignedCluster:10}
, {tweetId:6434, tweet:black friday sale beauty blenders, groundTruth:0, assignedCluster:10}
, {tweetId:6449, tweet:thankful beautiful family love oh, groundTruth:0, assignedCluster:10}
, {tweetId:6452, tweet:ceili cooked turkey today holy shit goals, groundTruth:0, assignedCluster:10}
, {tweetId:6474, tweet:third coffee made today forgot cold lmao, groundTruth:0, assignedCluster:10}
, {tweetId:6477, tweet:handsome, groundTruth:0, assignedCluster:10}
, {tweetId:6478, tweet:thankful sangria, groundTruth:0, assignedCluster:10}
, {tweetId:6480, tweet:lot things #thankful especially thankful amazing #girlfriend, groundTruth:0, assignedCluster:10}
, {tweetId:6489, tweet:megatron murders longer thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6492, tweet:thankful phonetic symbols, groundTruth:0, assignedCluster:10}
, {tweetId:6496, tweet:thankful beautiful game, groundTruth:0, assignedCluster:10}
, {tweetId:6505, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6512, tweet:bat dragon toothless cthorthu cthulhu sharing hibiscus peach black tea blend, groundTruth:0, assignedCluster:10}
, {tweetId:6517, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6522, tweet:found 3 spare potatoes made, groundTruth:0, assignedCluster:10}
, {tweetId:6539, tweet:remember wrote black history essay black red ranger got b, groundTruth:0, assignedCluster:10}
, {tweetId:6563, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6564, tweet:thankful haven intentionally deliberately hit tommy car holiday season, groundTruth:0, assignedCluster:10}
, {tweetId:6566, tweet:thankful best friend everyday thank god wants chill, groundTruth:0, assignedCluster:10}
, {tweetId:6578, tweet:thankful lot things cat cat, groundTruth:0, assignedCluster:10}
, {tweetId:6581, tweet:found gem wrote hs newspaper autograph article, groundTruth:0, assignedCluster:10}
, {tweetId:6594, tweet:thankful thankful fact loved ones stare sky, groundTruth:0, assignedCluster:10}
, {tweetId:6599, tweet:100 things martin family thankful series 10 tweets, groundTruth:0, assignedCluster:10}
, {tweetId:6622, tweet:better uhaul shit house give amex back, groundTruth:0, assignedCluster:10}
, {tweetId:6623, tweet:thankful people stupid #dreamteam #raidergangordie veterans memorial stadium, groundTruth:0, assignedCluster:10}
, {tweetId:6627, tweet:thankful family, groundTruth:0, assignedCluster:10}
, {tweetId:6659, tweet:wait black friday shopping tonight, groundTruth:0, assignedCluster:10}
, {tweetId:6674, tweet:thankful booty, groundTruth:0, assignedCluster:10}
, {tweetId:6693, tweet:thankful friends, groundTruth:0, assignedCluster:10}
, {tweetId:6697, tweet:hailing connecticut meghan found home kitchen baking #chef #menu, groundTruth:0, assignedCluster:10}
, {tweetId:6719, tweet:thankful lgbtq community, groundTruth:0, assignedCluster:10}
, {tweetId:6734, tweet:thankful lovely graffiti machias, groundTruth:0, assignedCluster:10}
, {tweetId:6746, tweet:adult table lmao, groundTruth:0, assignedCluster:10}
, {tweetId:6753, tweet:couldn thankful love, groundTruth:0, assignedCluster:10}
, {tweetId:6756, tweet:thankful fact jen finally home hospital, groundTruth:0, assignedCluster:10}
, {tweetId:6793, tweet:thankful different ways eat potatoes, groundTruth:0, assignedCluster:10}
, {tweetId:6805, tweet:thankful loves scoop sights boston massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:6806, tweet:thankful life live loving genuine family close friends, groundTruth:0, assignedCluster:10}
, {tweetId:6823, tweet:thankful family pals, groundTruth:0, assignedCluster:10}
, {tweetId:6828, tweet:thankful family friends fall weather knobby tires bob marley #happythankgiving, groundTruth:0, assignedCluster:10}
, {tweetId:6829, tweet:mcfag muffin, groundTruth:0, assignedCluster:10}
, {tweetId:6834, tweet:thankful gems #kidstableforever #cousinlove york maine, groundTruth:0, assignedCluster:10}
, {tweetId:6843, tweet:cowboys suck, groundTruth:0, assignedCluster:10}
, {tweetId:6867, tweet:point ain shit, groundTruth:0, assignedCluster:10}
, {tweetId:6873, tweet:come black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:6883, tweet:thankful people spend time roofs offer great instagram moments, groundTruth:0, assignedCluster:10}
, {tweetId:6886, tweet:thankful best cbhs class 2015, groundTruth:0, assignedCluster:10}
, {tweetId:6897, tweet:thankful lack self control, groundTruth:0, assignedCluster:10}
, {tweetId:6900, tweet:thankful ugly don mind, groundTruth:0, assignedCluster:10}
, {tweetId:6905, tweet:#happythanksgiving thankful, groundTruth:0, assignedCluster:10}
, {tweetId:6908, tweet:thankful a1 sister narrows pond, groundTruth:0, assignedCluster:10}
, {tweetId:6926, tweet:found dead body house, groundTruth:0, assignedCluster:10}
, {tweetId:6944, tweet:thankful wonderful family merrymount, groundTruth:0, assignedCluster:10}
, {tweetId:6978, tweet:incredibly thankful beautiful roommate ilysm, groundTruth:0, assignedCluster:10}
, {tweetId:6989, tweet:thankful goons gloucester massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:6995, tweet:thankful butthead, groundTruth:0, assignedCluster:10}
, {tweetId:7040, tweet:ngl thankful tv shows, groundTruth:0, assignedCluster:10}
, {tweetId:7042, tweet:thankful wore sweatpants today, groundTruth:0, assignedCluster:10}
, {tweetId:7060, tweet:going bed 4 afternoon sleep waking midnight black friday, groundTruth:0, assignedCluster:10}
, {tweetId:7069, tweet:black friday starts thursday, groundTruth:0, assignedCluster:10}
, {tweetId:7075, tweet:big brains plus super machine took 10 years build 1000 men cern found part answer, groundTruth:0, assignedCluster:10}
, {tweetId:7084, tweet:home today thankful family friends inviting thanksgiving celebration, groundTruth:0, assignedCluster:10}
, {tweetId:7100, tweet:answer, groundTruth:0, assignedCluster:10}
, {tweetId:7105, tweet:accused #millis cop found dead home folo, groundTruth:0, assignedCluster:10}
, {tweetId:7143, tweet:thankful having life having parents made today #tmlt, groundTruth:0, assignedCluster:10}
, {tweetId:7145, tweet:hella thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7161, tweet:hooooooly shit, groundTruth:0, assignedCluster:10}
, {tweetId:7164, tweet:thankful uncle law enforcement jobs protect times days today, groundTruth:0, assignedCluster:10}
, {tweetId:7165, tweet:thankful non clogging toilet, groundTruth:0, assignedCluster:10}
, {tweetId:7174, tweet:culmination difficult recognize blessings thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7194, tweet:thankful dan, groundTruth:0, assignedCluster:10}
, {tweetId:7206, tweet:extra thankful family today know share meal #ripdaddy, groundTruth:0, assignedCluster:10}
, {tweetId:7211, tweet:thankful xcountry rn, groundTruth:0, assignedCluster:10}
, {tweetId:7232, tweet:og shit disturber, groundTruth:0, assignedCluster:10}
, {tweetId:7244, tweet:thankful girls, groundTruth:0, assignedCluster:10}
, {tweetId:7250, tweet:thankful incredibly fast metabolism eat food full, groundTruth:0, assignedCluster:10}
, {tweetId:7251, tweet:thankful best friends eleanor lane, groundTruth:0, assignedCluster:10}
, {tweetId:7258, tweet:thankful tolerate years love hate ya, groundTruth:0, assignedCluster:10}
, {tweetId:7265, tweet:thankful great work great friend, groundTruth:0, assignedCluster:10}
, {tweetId:7268, tweet:#blessed stackpole field, groundTruth:0, assignedCluster:10}
, {tweetId:7296, tweet:lmao black ass nigger, groundTruth:0, assignedCluster:10}
, {tweetId:7301, tweet:thankful brotha, groundTruth:0, assignedCluster:10}
, {tweetId:7320, tweet:v thankful justin bieber hotness, groundTruth:0, assignedCluster:10}
, {tweetId:7342, tweet:thankful pooches, groundTruth:0, assignedCluster:10}
, {tweetId:7354, tweet:thankful children, groundTruth:0, assignedCluster:10}
, {tweetId:7356, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7358, tweet:trash lmao, groundTruth:0, assignedCluster:10}
, {tweetId:7375, tweet:november 26 29 visit rockland open black box, groundTruth:0, assignedCluster:10}
, {tweetId:7400, tweet:thankful four people spending cutter drinking, groundTruth:0, assignedCluster:10}
, {tweetId:7418, tweet:thankful basic, groundTruth:0, assignedCluster:10}
, {tweetId:7419, tweet:thankful tight, groundTruth:0, assignedCluster:10}
, {tweetId:7422, tweet:going black friday shopping broke tonight friends money, groundTruth:0, assignedCluster:10}
, {tweetId:7428, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7453, tweet:today thankful best girl ask best family able, groundTruth:0, assignedCluster:10}
, {tweetId:7456, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7472, tweet:grateful thankful two perfect boys wilds new england, groundTruth:0, assignedCluster:10}
, {tweetId:7475, tweet:thankful amazing trip new england, groundTruth:0, assignedCluster:10}
, {tweetId:7476, tweet:thankful #aryathedirecat branthedirecat life #catthanking, groundTruth:0, assignedCluster:10}
, {tweetId:7486, tweet:thankful guy tell hate love yah, groundTruth:0, assignedCluster:10}
, {tweetId:7495, tweet:legendary djs dj super duke dj e2e4 black friday suprise ladies band fri nov 27th, groundTruth:0, assignedCluster:10}
, {tweetId:7499, tweet:thankful life, groundTruth:0, assignedCluster:10}
, {tweetId:7524, tweet:thankful 222 snap streak, groundTruth:0, assignedCluster:10}
, {tweetId:7531, tweet:thankful #aryathedirecat #branthedirecat life #catthanking #catsoftwitter, groundTruth:0, assignedCluster:10}
, {tweetId:7539, tweet:thankful bella okay time, groundTruth:0, assignedCluster:10}
, {tweetId:7542, tweet:yeo thing thankful highschool anymore lmao hate life pointless drama life, groundTruth:0, assignedCluster:10}
, {tweetId:7546, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7567, tweet:dad thankful beautiful dog, groundTruth:0, assignedCluster:10}
, {tweetId:7606, tweet:thankful breathing, groundTruth:0, assignedCluster:10}
, {tweetId:7625, tweet:found annoying respected, groundTruth:0, assignedCluster:10}
, {tweetId:7644, tweet:thankful dogs cute, groundTruth:0, assignedCluster:10}
, {tweetId:7646, tweet:thankful making nearly lifelong dream meeting come true believe hugged talented, groundTruth:0, assignedCluster:10}
, {tweetId:7657, tweet:tell bad good lmao, groundTruth:0, assignedCluster:10}
, {tweetId:7674, tweet:thankful bestfriends st mary lynn, groundTruth:0, assignedCluster:10}
, {tweetId:7677, tweet:thankful inviting hang show twice summer, groundTruth:0, assignedCluster:10}
, {tweetId:7696, tweet:thankful good life live, groundTruth:0, assignedCluster:10}
, {tweetId:7717, tweet:word lmao, groundTruth:0, assignedCluster:10}
, {tweetId:7725, tweet:wicked thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7762, tweet:thankful raising bars cingular wireless, groundTruth:0, assignedCluster:10}
, {tweetId:7775, tweet:thankful drinking mettle silver lake, groundTruth:0, assignedCluster:10}
, {tweetId:7776, tweet:fucking annoyed thanks giving suppose thankful look shit, groundTruth:0, assignedCluster:10}
, {tweetId:7778, tweet:thankful sebastian boston massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:7807, tweet:family makes feel shit everyday, groundTruth:0, assignedCluster:10}
, {tweetId:7820, tweet:thankful able spend thanksgiving family water cutest house, groundTruth:0, assignedCluster:10}
, {tweetId:7825, tweet:don know mom thankful 3 lake, groundTruth:0, assignedCluster:10}
, {tweetId:7846, tweet:thankful 4 bffs love 3 tagged, groundTruth:0, assignedCluster:10}
, {tweetId:7853, tweet:attention people shop stores black friday exist know ur welcome, groundTruth:0, assignedCluster:10}
, {tweetId:7854, tweet:thankful flying lotus, groundTruth:0, assignedCluster:10}
, {tweetId:7868, tweet:thankful don turkey #savetheturkeys danvers, groundTruth:0, assignedCluster:10}
, {tweetId:7889, tweet:wants join black friday adventure feel free know, groundTruth:0, assignedCluster:10}
, {tweetId:7890, tweet:lmao idiot, groundTruth:0, assignedCluster:10}
, {tweetId:7901, tweet:thankful #god given ability climb trees stuff #thanksgiving #nature, groundTruth:0, assignedCluster:10}
, {tweetId:7902, tweet:things thankful 6 two great mom best, groundTruth:0, assignedCluster:10}
, {tweetId:7905, tweet:thankful wild rover boyfriend, groundTruth:0, assignedCluster:10}
, {tweetId:7907, tweet:pilgrim shit #wagonhill #farm #canon #t3i #dslr #eos #rebel wagon hill farm, groundTruth:0, assignedCluster:10}
, {tweetId:7913, tweet:wasn fault lines fault blocking lmao, groundTruth:0, assignedCluster:10}
, {tweetId:7924, tweet:brady 4, groundTruth:0, assignedCluster:10}
, {tweetId:7931, tweet:thankful #crestedbutteco, groundTruth:0, assignedCluster:10}
, {tweetId:7932, tweet:thankful friendos, groundTruth:0, assignedCluster:10}
, {tweetId:7953, tweet:attention workers work black friday call sick, groundTruth:0, assignedCluster:10}
, {tweetId:7957, tweet:things thankful 7 dynamic duo kathleen danclevenger, groundTruth:0, assignedCluster:10}
, {tweetId:7961, tweet:thankful hunty roy steak hamburgers golf center, groundTruth:0, assignedCluster:10}
, {tweetId:7980, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:7983, tweet:thankful two boys, groundTruth:0, assignedCluster:10}
, {tweetId:8015, tweet:black friday shopping going insane, groundTruth:0, assignedCluster:10}
, {tweetId:8030, tweet:sister thankful hayffie kiss dinner choked food laughing, groundTruth:0, assignedCluster:10}
, {tweetId:8032, tweet:noo lmao, groundTruth:0, assignedCluster:10}
, {tweetId:8046, tweet:black friday, groundTruth:0, assignedCluster:10}
, {tweetId:8049, tweet:thankful strongest lady know keeps smiling, groundTruth:0, assignedCluster:10}
, {tweetId:8050, tweet:lmao, groundTruth:0, assignedCluster:10}
, {tweetId:8051, tweet:thankful wonderful ppl life, groundTruth:0, assignedCluster:10}
, {tweetId:8056, tweet:thankful skyboiz, groundTruth:0, assignedCluster:10}
, {tweetId:8062, tweet:friends came #veganthanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:8066, tweet:thankful 60 degree weather today allowed favorite things running, groundTruth:0, assignedCluster:10}
, {tweetId:8100, tweet:enjoyed food enjoyed nap enjoyed family thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8105, tweet:wanna black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:8111, tweet:holy shit drake hot, groundTruth:0, assignedCluster:10}
, {tweetId:8124, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8137, tweet:hide bathroom relatives, groundTruth:0, assignedCluster:10}
, {tweetId:8153, tweet:thankful doug tannerscovering three years priceless experience, groundTruth:0, assignedCluster:10}
, {tweetId:8154, tweet:thankful family, groundTruth:0, assignedCluster:10}
, {tweetId:8156, tweet:thankful powells, groundTruth:0, assignedCluster:10}
, {tweetId:8161, tweet:thankful doug tannerscovering three years priceless experience, groundTruth:0, assignedCluster:10}
, {tweetId:8177, tweet:thankful hoes y real ones, groundTruth:0, assignedCluster:10}
, {tweetId:8182, tweet:summertime shootout, groundTruth:0, assignedCluster:10}
, {tweetId:8183, tweet:thankful danvers massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:8184, tweet:wanna tailgate watch idiots black friday shop tonight, groundTruth:0, assignedCluster:10}
, {tweetId:8192, tweet:#imthankfulfor able thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8195, tweet:thankful going back florida month, groundTruth:0, assignedCluster:10}
, {tweetId:8197, tweet:thankful 4 beer assholes, groundTruth:0, assignedCluster:10}
, {tweetId:8221, tweet:positive distraction, groundTruth:0, assignedCluster:10}
, {tweetId:8223, tweet:thankful ya city lynn, groundTruth:0, assignedCluster:10}
, {tweetId:8242, tweet:thankful #lb, groundTruth:0, assignedCluster:10}
, {tweetId:8259, tweet:black friday shopping time tonight, groundTruth:0, assignedCluster:10}
, {tweetId:8279, tweet:black friday deals keeps tweeting feel going broke tomorrow afternoon, groundTruth:0, assignedCluster:10}
, {tweetId:8296, tweet:black friday physically black friday walk friday drive black friday, groundTruth:0, assignedCluster:10}
, {tweetId:8307, tweet:tryna study abroad second semester sophomore trump president flee country lmao, groundTruth:0, assignedCluster:10}
, {tweetId:8326, tweet:thankful 4 dis ass, groundTruth:0, assignedCluster:10}
, {tweetId:8332, tweet:thankful fen yang, groundTruth:0, assignedCluster:10}
, {tweetId:8335, tweet:thankful life #happythanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:8337, tweet:thinking friends actually messages telling data, groundTruth:0, assignedCluster:10}
, {tweetId:8341, tweet:thankful cam p, groundTruth:0, assignedCluster:10}
, {tweetId:8350, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8357, tweet:thankful living generation justin beiber, groundTruth:0, assignedCluster:10}
, {tweetId:8360, tweet:thankful eggnog, groundTruth:0, assignedCluster:10}
, {tweetId:8361, tweet:thankful 6 friends matt, groundTruth:0, assignedCluster:10}
, {tweetId:8364, tweet:thankful blessed abundance sassy remarks make weak minded people question relevance #drunk, groundTruth:0, assignedCluster:10}
, {tweetId:8373, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8380, tweet:thankful best friends best summers come back, groundTruth:0, assignedCluster:10}
, {tweetId:8388, tweet:things thankful alive mom 24 friends having roof head, groundTruth:0, assignedCluster:10}
, {tweetId:8390, tweet:wanna black friday shopping bad, groundTruth:0, assignedCluster:10}
, {tweetId:8392, tweet:lowkey boolin, groundTruth:0, assignedCluster:10}
, {tweetId:8397, tweet:motley crew thankful home town sherborn, groundTruth:0, assignedCluster:10}
, {tweetId:8428, tweet:mean thankful hungry town marblehead, groundTruth:0, assignedCluster:10}
, {tweetId:8431, tweet:ya girl working 11 hours black friday please pray, groundTruth:0, assignedCluster:10}
, {tweetId:8434, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8452, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8457, tweet:wtf lmao, groundTruth:0, assignedCluster:10}
, {tweetId:8460, tweet:thankful meet able call friend, groundTruth:0, assignedCluster:10}
, {tweetId:8476, tweet:woke house getting shit bring home family #relationshipgoals, groundTruth:0, assignedCluster:10}
, {tweetId:8481, tweet:wait favorite holiday black friday, groundTruth:0, assignedCluster:10}
, {tweetId:8493, tweet:update emma found drunk driver, groundTruth:0, assignedCluster:10}
, {tweetId:8495, tweet:summertime shootout, groundTruth:0, assignedCluster:10}
, {tweetId:8511, tweet:thankful experiences brought today, groundTruth:0, assignedCluster:10}
, {tweetId:8523, tweet:lmao, groundTruth:0, assignedCluster:10}
, {tweetId:8527, tweet:oh thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8533, tweet:fabs summertime, groundTruth:0, assignedCluster:10}
, {tweetId:8540, tweet:#perpsinblue deeply seeded hatred #potus #kill target black community, groundTruth:0, assignedCluster:10}
, {tweetId:8558, tweet:thank thankful honey bunches, groundTruth:0, assignedCluster:10}
, {tweetId:8563, tweet:thankful eastern nazarene college enc, groundTruth:0, assignedCluster:10}
, {tweetId:8574, tweet:tryina black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:8581, tweet:thankful chris wasn making silly face flipping camera, groundTruth:0, assignedCluster:10}
, {tweetId:8583, tweet:making tis season experiment #cooking, groundTruth:0, assignedCluster:10}
, {tweetId:8600, tweet:thankful boy, groundTruth:0, assignedCluster:10}
, {tweetId:8610, tweet:wing woman thankful mamasita east boston, groundTruth:0, assignedCluster:10}
, {tweetId:8611, tweet:thankful two fav men #daddysgirl #thanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:8621, tweet:shit tomorrow morning, groundTruth:0, assignedCluster:10}
, {tweetId:8642, tweet:thankful longer part liiife, groundTruth:0, assignedCluster:10}
, {tweetId:8647, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8663, tweet:parties fr, groundTruth:0, assignedCluster:10}
, {tweetId:8672, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8673, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8680, tweet:soon walk door fam talks shit face #thanksgivingwithblackfamilies, groundTruth:0, assignedCluster:10}
, {tweetId:8726, tweet:twinned today precious thankful love grams gramps newburyport, groundTruth:0, assignedCluster:10}
, {tweetId:8729, tweet:don understand black friday, groundTruth:0, assignedCluster:10}
, {tweetId:8747, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8751, tweet:bet uconn thankful hahahahahahskdkdnxkcksns, groundTruth:0, assignedCluster:10}
, {tweetId:8767, tweet:thankful 4 keena, groundTruth:0, assignedCluster:10}
, {tweetId:8772, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8780, tweet:wowwtfromo making ugly difficult pretty time shit going, groundTruth:0, assignedCluster:10}
, {tweetId:8785, tweet:rlly wanna black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:8799, tweet:lowkey underaged alcoholic, groundTruth:0, assignedCluster:10}
, {tweetId:8844, tweet:thinking lmao, groundTruth:0, assignedCluster:10}
, {tweetId:8845, tweet:biggest reason thankful love boston massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:8861, tweet:thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8873, tweet:thankful catgreys anatomy, groundTruth:0, assignedCluster:10}
, {tweetId:8885, tweet:hoping stay awake black friday shopping, groundTruth:0, assignedCluster:10}
, {tweetId:8886, tweet:thankful able spend thanksgiving best friend family weird, groundTruth:0, assignedCluster:10}
, {tweetId:8894, tweet:thick thin thankful, groundTruth:0, assignedCluster:10}
, {tweetId:8928, tweet:thankful completes bridgewater massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:8934, tweet:thankful thanks bff #1 supporter everythannng love lots, groundTruth:0, assignedCluster:10}
, {tweetId:8940, tweet:thankful dessert, groundTruth:0, assignedCluster:10}
, {tweetId:8963, tweet:forreal thankful friends family makes life awesome, groundTruth:0, assignedCluster:10}
, {tweetId:8972, tweet:suck, groundTruth:0, assignedCluster:10}
, {tweetId:8983, tweet:thankful everyday, groundTruth:0, assignedCluster:10}
, {tweetId:8992, tweet:homophobic hate gay people racist don black people offense idiot, groundTruth:0, assignedCluster:10}
, {tweetId:8998, tweet:thankful met boston massachusetts, groundTruth:0, assignedCluster:10}
, {tweetId:9005, tweet:thankful chicken nugget, groundTruth:0, assignedCluster:10}
, {tweetId:9040, tweet:giants thankful nfc east dumpster, groundTruth:0, assignedCluster:10}
, {tweetId:9044, tweet:tf #macysparade trending shit done hours ago saying #happythanksgiving, groundTruth:0, assignedCluster:10}
, {tweetId:9046, tweet:thankful, groundTruth:0, assignedCluster:10}
